Date,return,cluster
2018-01-02,0.027052375403096685,0
2018-01-03,0.02208158159649698,0
2018-01-04,-0.009270048850936408,0
2018-01-05,0.009013663343593548,0
2018-01-08,0.01550279686878464,0
2018-01-09,0.0072794385432726205,0
2018-01-10,0.004085093151264818,0
2018-01-11,0.01078003369188818,0
2018-01-12,0.013892587328163897,0
2018-01-16,3.6454407077446405e-05,0
2018-01-17,0.01585329584045314,0
2018-01-18,-0.011892921054516892,0
2018-01-19,-0.008563874383443082,0
2018-01-22,0.0029107441772033837,0
2018-01-23,0.024621915931704264,0
2018-01-24,-0.003922674107484148,0
2018-01-25,-0.0028487575816865673,0
2018-01-26,0.00041547028020327836,0
2018-01-29,-0.010894795795496348,0
2018-01-30,-0.003991152236919482,0
2018-01-31,-0.004933550875397152,0
2018-02-01,-0.005877532449769183,0
2018-02-02,-0.02235307844218865,0
2018-02-05,-0.04176422479691671,0
2018-02-06,0.02279769440050374,0
2018-02-07,0.009961244043491631,0
2018-02-08,-0.042294212970254985,0
2018-02-09,0.018974688424478005,0
2018-02-12,0.007064542894448999,0
2018-02-13,0.0016504889395125475,0
2018-02-14,0.016413321313334474,0
2018-02-15,0.007217491895762371,0
2018-02-16,0.006179637006578572,0
2018-02-20,-0.012094890723177754,0
2018-02-21,-0.004379636986201136,0
2018-02-22,0.004247227840547932,0
2018-02-23,0.017318511803596986,0
2018-02-26,0.010680476960852283,0
2018-02-27,-0.012754225967519864,0
2018-02-28,-0.01376297294943459,0
2018-03-01,-0.02793318895200759,0
2018-03-02,-0.021007760019321142,0
2018-03-05,0.02826720834737922,0
2018-03-06,0.014239725627359796,0
2018-03-07,-0.012208301894723467,0
2018-03-08,0.011875641216839726,0
2018-03-09,0.030536231600376412,0
2018-03-12,-0.019917929145477502,0
2018-03-13,-0.006796852561894341,0
2018-03-14,-0.008915020035085063,0
2018-03-15,0.011016779792076603,0
2018-03-16,0.009860457641895616,0
2018-03-19,-0.024743974949071844,0
2018-03-20,0.01087408024883096,0
2018-03-21,0.00983729506796375,0
2018-03-22,-0.05373579693595907,0
2018-03-23,-0.020135901173909954,0
2018-03-26,0.03345017016949642,0
2018-03-27,-0.015543862510605156,0
2018-03-28,-0.010006128176442364,0
2018-03-29,0.012477129567652557,0
2018-04-02,-0.027185334569545798,0
2018-04-03,0.021223802092708,0
2018-04-04,0.003554470965090719,0
2018-04-05,0.012326617141528887,0
2018-04-06,-0.027248033334637677,0
2018-04-09,-0.006693245198742462,0
2018-04-10,0.03741606304841957,0
2018-04-11,-0.009937233837003907,0
2018-04-12,0.027054586666331336,0
2018-04-13,-0.014412274653083743,0
2018-04-16,0.001545395668388967,0
2018-04-17,0.029855369991723803,0
2018-04-18,0.011073491286377945,0
2018-04-19,-0.00810324137376089,0
2018-04-20,-0.008657753269134665,0
2018-04-23,-0.008392322591223576,0
2018-04-24,-0.03095210181778403,0
2018-04-25,0.026302890222102766,0
2018-04-26,0.015326758052731853,0
2018-04-27,-0.009815937393356986,0
2018-04-30,-0.017660112754302747,0
2018-05-01,0.0004067024704968898,0
2018-05-02,-0.0013354351944302799,0
2018-05-03,0.012393033853581764,0
2018-05-04,0.009811747617235102,0
2018-05-07,0.010544450309251018,0
2018-05-08,-0.0015475937797866071,0
2018-05-09,0.010235271501333307,0
2018-05-10,0.00839693672949416,0
2018-05-11,-0.00013118933489267423,0
2018-05-14,0.003508877147473893,0
2018-05-15,-0.006018573098973154,0
2018-05-16,-0.00023464675750521,0
2018-05-17,0.002915255730160674,0
2018-05-18,0.010563309310152428,0
2018-05-21,0.022202998355954833,0
2018-05-22,-0.013374154395308313,0
2018-05-23,0.008088317075966474,0
2018-05-24,-0.0038217085055593965,0
2018-05-25,-0.0001382620062988551,0
2018-05-29,-0.015940360270784992,0
2018-05-30,0.015162192778674937,0
2018-05-31,-0.01499292853195138,0
2018-06-01,0.010598452351609085,0
2018-06-04,-0.006643937745630024,0
2018-06-05,0.0033440373087060037,0
2018-06-06,0.022874096491270094,0
2018-06-07,-0.0014054220724035143,0
2018-06-08,-0.006206227826833859,0
2018-06-11,0.006309505841046937,0
2018-06-12,0.007613222946448853,0
2018-06-13,-0.017651566098566978,0
2018-06-14,-0.010148295296936569,0
2018-06-15,-0.02037327461638568,0
2018-06-18,-0.008932034344127988,0
2018-06-19,-0.036185248986148805,0
2018-06-20,-0.0011857753835281609,0
2018-06-21,-0.025151905198855146,0
2018-06-22,0.0029382179248470595,0
2018-06-25,-0.02401012203042532,0
2018-06-26,-0.007614694322011704,0
2018-06-27,-0.006861310264490352,0
2018-06-28,0.010548638822768054,0
2018-06-29,-0.0026460263753548536,0
2018-07-02,0.003812937763993823,0
2018-07-03,-0.007403495812025858,0
2018-07-05,0.00845797630057249,0
2018-07-06,0.005861716708168541,0
2018-07-09,0.012624237485091368,0
2018-07-10,0.006818665448422446,0
2018-07-11,-0.0028453669681361843,0
2018-07-12,0.01799957907724707,0
2018-07-13,0.004261127916518568,0
2018-07-16,-0.0010300643575224529,0
2018-07-17,0.004774721632342377,0
2018-07-18,0.009985609272514927,0
2018-07-19,-0.011462314850970809,0
2018-07-20,0.0005338174474670765,0
2018-07-23,0.0016765710586842068,0
2018-07-24,0.007691159192271438,0
2018-07-25,0.009913370792609231,0
2018-07-26,-0.00926758044294967,0
2018-07-27,-0.011645646470386942,0
2018-07-30,-0.027197298838793346,0
2018-07-31,0.006522852096140875,0
2018-08-01,0.0025143477318953543,0
2018-08-02,0.001399352077469775,0
2018-08-03,-0.001960214189348276,0
2018-08-06,-0.0016361964660078316,0
2018-08-07,0.007017714226737465,0
2018-08-08,-0.0022031096088626313,0
2018-08-09,-0.0005319476384918333,0
2018-08-10,-0.007352434264381793,0
2018-08-13,-0.0016457187811414898,0
2018-08-14,0.00596553292353201,0
2018-08-15,-0.018951301990078873,0
2018-08-16,0.023426388933709588,0
2018-08-17,-0.0017563241495735264,0
2018-08-20,0.009665632195953454,0
2018-08-21,0.0015041695487046885,0
2018-08-22,-0.0012843489847665303,0
2018-08-23,-0.0006234597686900186,0
2018-08-24,0.01230494261145359,0
2018-08-27,0.010817490520856829,0
2018-08-28,-0.0004494039967170601,0
2018-08-29,0.003988549972479063,0
2018-08-30,-0.00590783972772096,0
2018-08-31,-0.002902716560556156,0
2018-09-04,0.00149593579551799,0
2018-09-05,0.013455617634651956,0
2018-09-06,0.004755222931675526,0
2018-09-07,0.002181089615414224,0
2018-09-10,0.005074523359613283,0
2018-09-11,-8.928788232378424e-05,0
2018-09-12,0.0058785634210501,0
2018-09-13,0.004720381616832315,0
2018-09-14,0.001775840301836549,0
2018-09-17,0.003924030618392604,0
2018-09-18,0.013912467776581925,0
2018-09-19,0.017852766007911015,0
2018-09-20,0.011414607459259957,0
2018-09-21,-0.00175908746658935,0
2018-09-24,-0.01282261809610027,0
2018-09-25,6.41423612311061e-05,0
2018-09-26,-0.007571437189822785,0
2018-09-27,-0.0005766765666349393,0
2018-09-28,-0.006478741279059345,0
2018-10-01,0.0097899882635792,0
2018-10-02,-0.004815295899521223,0
2018-10-03,0.0049131959032987504,0
2018-10-04,-0.017617271371196487,0
2018-10-05,-0.00761252487941307,0
2018-10-08,-0.006821443047520672,0
2018-10-09,0.003542748667094398,0
2018-10-10,-0.052485322581957684,0
2018-10-11,-0.020339564577560962,0
2018-10-12,0.028410918297477748,0
2018-10-15,-0.012974552140172962,0
2018-10-16,0.03022218810658148,0
2018-10-17,0.0015284199415743467,0
2018-10-18,-0.01981290064629845,0
2018-10-19,-0.006282851899447519,0
2018-10-22,0.0037681575702884474,0
2018-10-23,-0.011581351937944533,0
2018-10-24,-0.028636377316263874,0
2018-10-25,0.03617727403969088,0
2018-10-26,-0.031100849215604742,0
2018-10-29,-0.03384201225705625,0
2018-10-30,0.008834272229461608,0
2018-10-31,0.027188061408442203,0
2018-11-01,0.004515106248091675,0
2018-11-02,0.003806169476909779,0
2018-11-05,0.04398533965136774,0
2018-11-06,0.011348089943147052,0
2018-11-07,0.014661712883421288,0
2018-11-08,0.0031200995937832846,0
2018-11-09,-0.013998500841574389,0
2018-11-12,-0.018890648717752975,0
2018-11-13,0.011340295372276115,0
2018-11-14,-0.008548351261798067,0
2018-11-15,0.0081581019161184,0
2018-11-16,0.004700053508709704,0
2018-11-19,-0.004073659023187508,0
2018-11-20,-0.03292283150175948,0
2018-11-21,0.001547027626822566,0
2018-11-23,-0.017605405460165216,0
2018-11-26,0.017400264200993644,0
2018-11-27,0.008303549507717252,0
2018-11-28,0.02514877062511219,0
2018-11-29,0.0005787716808824844,0
2018-11-30,0.005132442237278274,0
2018-12-03,0.00946281990467295,0
2018-12-04,-0.027344481104558963,0
2018-12-06,-0.006446284634448201,0
2018-12-07,-0.0243232018319386,0
2018-12-10,0.008070198344818005,0
2018-12-11,-0.003388277484435579,0
2018-12-12,0.0029440186176859485,0
2018-12-13,0.00206466929658825,0
2018-12-14,-0.018691904883336823,0
2018-12-17,-0.018558817583263658,0
2018-12-18,0.002185163980359738,0
2018-12-19,-0.012985008823393894,0
2018-12-20,-0.016681302995996097,0
2018-12-21,-0.015730678162093434,0
2018-12-24,-0.027599826916825713,0
2018-12-26,0.048898988263053646,0
2018-12-27,0.011856366190705188,0
2018-12-28,-0.0008013405774990119,0
2018-12-31,0.016069653642652244,0
2019-01-02,-0.0023172850522969564,0
2019-01-03,-0.03437744693512387,0
2019-01-04,0.057069580198227735,0
2019-01-07,0.01364556199234286,0
2019-01-08,0.008372485373321827,0
2019-01-09,0.009781802252527548,0
2019-01-10,-0.004861130016208192,0
2019-01-11,0.0003127050534600887,0
2019-01-14,-0.007746405672540868,0
2019-01-15,0.03204355608239241,0
2019-01-16,-0.0003020155359223398,0
2019-01-17,0.008030990281620022,0
2019-01-18,0.008957770853465802,0
2019-01-22,-0.02348148352047358,0
2019-01-23,0.006866117549559162,0
2019-01-24,0.001293885914405752,0
2019-01-25,0.015016081987784053,0
2019-01-28,-0.021851857732276277,0
2019-01-29,-0.02198856240389071,0
2019-01-30,0.04436338564857709,0
2019-01-31,-0.011658772466649002,0
2019-02-01,0.0035100331906427825,0
2019-02-04,0.008982426455617205,0
2019-02-05,0.013484260692813098,0
2019-02-06,0.0016000569000267952,0
2019-02-07,-0.007679473197110321,0
2019-02-08,0.0010874331285008936,0
2019-02-11,-0.0038634046076461235,0
2019-02-12,0.013504125977015315,0
2019-02-13,0.0011600914369560111,0
2019-02-14,-0.0011686253883971642,0
2019-02-15,0.017355656787825566,0
2019-02-19,-0.0021757521324980945,0
2019-02-20,0.005241946570099085,0
2019-02-21,-0.006159820936198917,0
2019-02-22,0.014475946776296026,0
2019-02-25,0.001583203660864037,0
2019-02-26,-0.0008088601527571523,0
2019-02-27,0.0028183473275126113,0
2019-02-28,0.0020007139017618864,0
2019-03-01,0.009674189994550043,0
2019-03-04,-0.014314361062865717,0
2019-03-05,0.00028091992926898633,0
2019-03-06,-0.012208204531796068,0
2019-03-07,-0.0034415078473730063,0
2019-03-08,0.0007430694442745124,0
2019-03-11,-0.030944185705649645,0
2019-03-12,-0.027475672534211612,0
2019-03-13,0.006301477671959352,0
2019-03-14,-0.008095544992349452,0
2019-03-15,0.01134756614300549,0
2019-03-18,-0.004656849595695248,0
2019-03-19,0.0061170249720243,0
2019-03-20,0.008295423909460217,0
2019-03-21,-0.0004923194581136093,0
2019-03-22,-0.014994253577719408,0
2019-03-25,0.015315797617515536,0
2019-03-26,0.005410967400906261,0
2019-03-27,-0.0020656805523258897,0
2019-03-28,0.0008944834153289058,0
2019-03-29,0.011041865835250561,0
2019-04-01,0.004579603618305427,0
2019-04-02,-0.00033137947327888074,0
2019-04-03,-0.0052339570464348464,0
2019-04-04,-0.008622878196233853,0
2019-04-05,0.005210746486127673,0
2019-04-08,0.0004348348118883558,0
2019-04-09,-0.0009182144543085913,0
2019-04-10,0.002422843744196028,0
2019-04-11,-0.0075325747615277985,0
2019-04-12,-0.0028157537862934547,0
2019-04-15,0.00336876878549384,0
2019-04-16,-0.009634943834889368,0
2019-04-17,-0.013217859938278355,0
2019-04-18,-0.0030056218256938687,0
2019-04-22,0.006906818056002589,0
2019-04-23,0.0032029878325650274,0
2019-04-24,0.003833180770848082,0
2019-04-25,-0.003497257664080024,0
2019-04-26,0.010587886922004111,0
2019-04-29,2.537088358152477e-05,0
2019-04-30,0.003869945866969074,0
2019-05-01,0.0012983082145665557,0
2019-05-02,0.0038060586452921506,0
2019-05-03,-0.0006684800056446869,0
2019-05-06,-0.008152045823823046,0
2019-05-07,-0.021928971604670694,0
2019-05-08,0.0034223213055633445,0
2019-05-09,-0.00421326875320913,0
2019-05-10,0.003775935778369613,0
2019-05-13,-0.029666369848196893,0
2019-05-14,0.008015123518971354,0
2019-05-15,0.008453468292453036,0
2019-05-16,0.016765506594890896,0
2019-05-17,-0.0007423003014621412,0
2019-05-20,-0.001809989198123784,0
2019-05-21,0.012387005452657507,0
2019-05-22,-0.0004802096789766506,0
2019-05-23,-0.010237970097086366,0
2019-05-24,0.006151444832340517,0
2019-05-28,-0.0008616257937285747,0
2019-05-29,-0.0108728752256952,0
2019-05-30,-0.0010783999752821834,0
2019-05-31,-0.01934796274561148,0
2019-06-03,-0.02522243628624896,0
2019-06-04,0.023680086531399042,0
2019-06-05,0.02297172316852439,0
2019-06-06,0.006365913687458112,0
2019-06-07,0.023739544306325057,0
2019-06-10,0.002066846808600015,0
2019-06-11,-0.009058431151875239,0
2019-06-12,0.0009396878250897222,0
2019-06-13,-0.0077867344362824945,0
2019-06-14,-0.002953635985969397,0
2019-06-17,0.0009809957471126982,0
2019-06-18,0.0077045898383643,0
2019-06-19,0.0017579911218256405,0
2019-06-20,0.02140256206304101,0
2019-06-21,-0.006789404692679846,0
2019-06-24,0.003307354981020174,0
2019-06-25,-0.016658708738844605,0
2019-06-26,0.004494053520858362,0
2019-06-27,-0.003588766544963636,0
2019-06-28,0.008943575618084808,0
2019-07-01,-0.029849842313507124,0
2019-07-02,-0.005437346138877825,0
2019-07-03,0.003957715579783234,0
2019-07-05,-0.006942564598549444,0
2019-07-08,-0.01176311693846296,0
2019-07-09,0.02007499635329034,0
2019-07-10,-0.005897187327462846,0
2019-07-11,0.00910582950698497,0
2019-07-12,0.005598174639833061,0
2019-07-15,0.003894599113556125,0
2019-07-16,-0.00463624821643765,0
2019-07-17,-0.0005756255789381264,0
2019-07-18,-0.013105485035940024,0
2019-07-19,0.006956610446825865,0
2019-07-22,0.0025290262353657887,0
2019-07-23,-0.004075222670625437,0
2019-07-24,-0.003302927767584187,0
2019-07-25,-0.016775786585237373,0
2019-07-26,0.012944598478883825,0
2019-07-29,-0.014004058101242431,0
2019-07-30,-0.009025249874070808,0
2019-07-31,-0.017492599556699403,0
2019-08-01,-0.012479130223302923,0
2019-08-02,-0.004925021223603169,0
2019-08-05,-0.03233421266204242,0
2019-08-06,0.02077385198905416,0
2019-08-07,0.011182568467167874,0
2019-08-08,0.022752196540834563,0
2019-08-09,-0.002643047654477381,0
2019-08-12,-0.01704582031607001,0
2019-08-13,0.013738213827099641,0
2019-08-14,-0.025784915670470282,0
2019-08-15,0.013839446069683087,0
2019-08-16,0.0205737844605676,0
2019-08-19,0.007383927542385019,0
2019-08-20,-0.007164147327058411,0
2019-08-21,0.003079703711758553,0
2019-08-22,-0.00053353282369276,0
2019-08-23,-0.027975589786115238,0
2019-08-26,0.012302992213916664,0
2019-08-27,0.003150614765730776,0
2019-08-28,0.005671506333149914,0
2019-08-29,0.007762072401938824,0
2019-08-30,-0.006066124589501598,0
2019-09-03,-0.01552738348548614,0
2019-09-04,0.012788572328726128,0
2019-09-05,0.019594100313380505,0
2019-09-06,-0.008201824167112534,0
2019-09-09,-0.02352731846171012,0
2019-09-10,-0.01428545719897614,0
2019-09-11,0.0072510537312633315,0
2019-09-12,0.01636717571436857,0
2019-09-13,0.003556289391738101,0
2019-09-16,-0.0011776157680927568,0
2019-09-17,0.005432056143904327,0
2019-09-18,-0.012025595222783058,0
2019-09-19,0.0017601567502917824,0
2019-09-20,-0.010988544996107375,0
2019-09-23,0.0010660495618643787,0
2019-09-24,-0.013697496434961367,0
2019-09-25,0.006702475090952686,0
2019-09-26,0.0028959394868207696,0
2019-09-27,-0.0167502526627833,0
2019-09-30,0.00704506673682879,0
2019-10-01,-0.013790231751228064,0
2019-10-02,-0.015495903917942732,0
2019-10-03,0.010582769534614376,0
2019-10-04,0.012558894551279785,0
2019-10-07,-0.002058253977938161,0
2019-10-08,-0.009094427771679427,0
2019-10-09,0.00991966183059709,0
2019-10-10,2.8243570032379e-05,0
2019-10-11,-7.421571651313277e-05,0
2019-10-14,-0.003261433039294421,0
2019-10-15,-0.0024885340523317042,0
2019-10-16,0.00029787022287829567,0
2019-10-17,-0.002077963237125645,0
2019-10-18,-0.010026343712486709,0
2019-10-21,-0.0011968193417378056,0
2019-10-22,-0.0038894828395945984,0
2019-10-23,0.001274638531820692,0
2019-10-24,0.005029810142003174,0
2019-10-25,-0.005734241973027279,0
2019-10-28,0.0037930378304536216,0
2019-10-29,0.00021610483789621764,0
2019-10-30,0.010113879750542164,0
2019-10-31,-0.007169831109128483,0
2019-11-01,0.002606115191386217,0
2019-11-04,0.0048412720631274145,0
2019-11-05,-0.0027352488328380186,0
2019-11-06,-0.0010126218695087202,0
2019-11-07,0.0013530133788406105,0
2019-11-08,0.009053464379644383,0
2019-11-11,-0.0006200254327875713,0
2019-11-12,0.005867105806635577,0
2019-11-13,0.003502205293518346,0
2019-11-14,0.004026346514360495,0
2019-11-15,0.009770903207520814,0
2019-11-18,0.003205993379469918,0
2019-11-19,0.003954338928528761,0
2019-11-20,-0.0010641925322761744,0
2019-11-21,-0.0023136503564460667,0
2019-11-22,0.0006634461887827785,0
2019-11-25,0.008908377443666194,0
2019-11-26,0.005766899089503325,0
2019-11-27,0.002933870603245564,0
2019-11-29,-0.005394162417198872,0
2019-12-02,-0.001268096879945488,0
2019-12-03,-0.0046323475834311335,0
2019-12-04,0.00733113278947714,0
2019-12-05,0.0011039671564982622,0
2019-12-06,0.004408121496344945,0
2019-12-09,0.001794882140150804,0
2019-12-10,-0.0014435206332689267,0
2019-12-11,1.6109131522366123e-05,0
2019-12-12,0.005174189252029565,0
2019-12-13,0.00238115610972102,0
2019-12-16,0.004218681493139731,0
2019-12-17,0.001972181332993082,0
2019-12-18,-0.007455774997621678,0
2019-12-19,0.006069226085059981,0
2019-12-20,0.00525913869370388,0
2019-12-23,-0.006021267215078172,0
2019-12-24,0.0019941869178500063,0
2019-12-26,0.0003056610706629462,0
2019-12-27,0.00325398397679336,0
2019-12-30,-0.007533550963055199,0
2019-12-31,0.0019720340034480696,0
2020-01-02,0.0035211847314098334,0
2020-01-03,-0.007978079636798075,0
2020-01-06,0.0011819924501372066,0
2020-01-07,-0.005179356571141372,0
2020-01-08,0.010697814891282364,0
2020-01-09,0.009620717220488989,0
2020-01-10,0.002738435201209491,0
2020-01-13,0.009169435342531328,0
2020-01-14,-0.007482981236998896,0
2020-01-15,0.008068158652629494,0
2020-01-16,0.012155167392783092,0
2020-01-17,0.007398019840573863,0
2020-01-21,0.0006000303792879328,0
2020-01-22,0.003658910572575625,0
2020-01-23,0.0008634712849126284,0
2020-01-24,-0.0032898923644273325,0
2020-01-27,-0.012581070230808893,0
2020-01-28,0.010444732019425126,0
2020-01-29,-0.005479221313041575,0
2020-01-30,0.00687585139250079,0
2020-01-31,-0.015956957337356838,0
2020-02-03,0.013636770359460499,0
2020-02-04,0.013246691018577558,0
2020-02-05,0.0049369013819843145,0
2020-02-06,0.004282036997645027,0
2020-02-07,-0.0017616321106124545,0
2020-02-10,0.012705006627267751,0
2020-02-11,-0.007248498237748006,0
2020-02-12,0.0032048082934862847,0
2020-02-13,0.004149851910701965,0
2020-02-14,0.006333654223876995,0
2020-02-18,0.0020128849708585055,0
2020-02-19,0.005783168679072128,0
2020-02-20,-0.0020831478950514484,0
2020-02-21,-0.013366917531251545,0
2020-02-24,-0.033558691097638677,0
2020-02-25,-0.030560844949387773,0
2020-02-26,-0.006004485442374254,0
2020-02-27,-0.05069060910951074,0
2020-02-28,0.00277580246559426,0
2020-03-02,0.03852485171675943,0
2020-03-03,-0.03320456019851453,0
2020-03-04,0.03421160289743409,0
2020-03-05,-0.045786398879093665,0
2020-03-06,-0.007809034981984214,0
2020-03-09,-0.08857643945353937,0
2020-03-10,0.04007968700937438,0
2020-03-11,-0.08896512781725009,0
2020-03-12,-0.12757939871197888,0
2020-03-13,0.0828151341756978,0
2020-03-16,-0.16254169699130536,0
2020-03-17,0.037310882664287066,0
2020-03-18,-0.07369338282629304,0
2020-03-19,0.022026156512186302,0
2020-03-20,-0.00982490333337355,0
2020-03-23,0.08726259885401084,0
2020-03-24,0.08170634112060461,0
2020-03-25,0.05255117217318225,0
2020-03-26,0.08364397882644485,0
2020-03-27,-0.044846220988461076,0
2020-03-30,0.006842474205017518,0
2020-03-31,-0.004321742550297993,0
2020-04-01,-0.023101433984943836,0
2020-04-02,0.021630913288261777,0
2020-04-03,-0.021178480613443972,0
2020-04-06,0.0841687447232809,0
2020-04-07,-0.01152750637789351,0
2020-04-08,0.01937228453643102,0
2020-04-09,-0.008991766839093654,0
2020-04-13,0.0148337450764764,0
2020-04-14,0.05473364228678485,0
2020-04-15,-0.01376683569057238,0
2020-04-16,0.025853496759006504,0
2020-04-17,0.0008095388177170855,0
2020-04-20,-0.009158044960569874,0
2020-04-21,-0.042868316787793306,0
2020-04-22,0.03599805426318169,0
2020-04-23,-0.007793609603002035,0
2020-04-24,0.013280060641187853,0
2020-04-27,0.00332383700108332,0
2020-04-28,-0.016261592295656862,0
2020-04-29,0.005386978993660512,0
2020-04-30,-0.013441334299494586,0
2020-05-01,-0.02183292681550668,0
2020-05-04,0.018531793833239257,0
2020-05-05,0.012709138852508257,0
2020-05-06,-0.0037714638830071232,0
2020-05-07,0.012192753446350676,0
2020-05-08,0.00542314196479846,0
2020-05-11,0.023276565130544644,0
2020-05-12,-0.02341346154820826,0
2020-05-13,-0.01196856786757864,0
2020-05-14,0.008637277711359966,0
2020-05-15,-0.0034930440412622773,0
2020-05-18,0.00644985925462623,0
2020-05-19,-0.005132112241883706,0
