Date,Ticker,gk_vol,rsi,bb_mavg,bb_hband,bb_lband,atr,macd_diff,dollar_vol
2017-05-31,VZ,4.785591706348545e-05,,100.0805004119873,224.760403118375,-24.59940229440039,0.0,-8.201014544603433,586613478.10609
2017-05-31,SLB,0.00016005816070633973,,102.57834672927856,293.088497627775,-87.93180416921786,0.0,-0.7910036262590925,563743349.3130275
2017-05-31,BRK-B,2.3157478587792167e-05,,217.27922973632812,1031.0359101992728,-596.4774507266166,0.0,-21.13081912697608,561532581.0067313
2017-05-31,AMGN,5.038896231834497e-05,,70.36050000190735,150.99370683469135,-10.272706830876658,0.0,2.7243519626397554,561193137.7537318
2017-05-31,MCD,4.072916759419188e-05,,89.9508502960205,212.13379353637504,-32.23209294433401,0.0,4.086874398512149,557825252.0060948
2017-05-31,WMT,2.899595550016164e-05,,71.86362810134888,149.33877225648823,-5.611516053790467,0.0,-4.982344192411906,557311753.320367
2017-05-31,INTC,6.638996491799035e-05,,93.36898789405822,217.66939488490095,-30.931419096784524,0.0,-1.6535912302999822,552597664.4284384
2017-05-31,AIG,6.325982861295626e-05,,72.41736278533935,140.37484108121873,4.4598844894599665,0.0,-3.9707331074284893,549817102.1247319
2017-05-31,AVGO,9.630646446373164e-05,,79.34493670463561,188.68826981476866,-29.998396405497445,0.0,0.9576791962050604,536514896.69554573
2017-05-31,CHTR,0.000194531327443239,,76.55337753295899,216.74360140556533,-63.63684633964735,0.0,18.92602989888886,532497763.8022286
2017-05-31,HAL,0.0004144321856481589,,76.1725923538208,190.20063836177903,-37.85545365413742,0.0,6.962976919107976,518248056.30373275
2017-05-31,BA,3.9240444997621444e-05,,107.67043590545654,359.0727981588037,-143.73192634789064,0.0,24.918145416374564,505188275.49220496
2017-05-31,AMD,0.0006483029727643732,,70.92849984169007,149.10735326561831,-7.250353582238162,0.0,-6.844134839258352,495919109.48479515
2017-05-31,CRM,8.585843280877381e-05,,78.69434864521027,173.32231336572286,-15.933616075302325,0.0,2.0665264941912795,492906279.78286743
2017-05-31,CVX,4.4234592438655246e-05,,66.42343289852143,152.08142191518544,-19.234556118142606,0.0,4.212201849303963,491224236.0394069
2017-05-31,F,9.564095719930934e-05,,90.34962447881699,283.92104473861014,-103.22179578097618,0.0,-7.017945491565554,484457801.47635597
2017-05-31,NKE,4.9698823776847705e-05,,91.07239351272582,331.57138452964625,-149.42659750419463,0.0,-7.353321848585944,483094395.0120109
2017-06-30,AAPL,0.00014946325413988076,38.2673936311801,67.36998348236084,139.66642980240056,-4.926462837678898,0.4496963479720101,-1.9235443159249435,4581364776.538641
2017-06-30,AMZN,0.00027530516724376695,41.93758504049171,73.98050055503845,163.29219547924419,-15.331194369167292,0.6691720364950485,2.786777260109262,4311147201.263081
2017-06-30,NVDA,0.0009896594817306455,43.47724578271714,99.93682326078415,355.9330428874022,-156.05939636583395,0.11129330230852795,-8.07377543989963,4029556397.0127544
2017-06-30,TSLA,0.00038672561400214615,52.569373581623026,73.60079951286316,194.9627274331941,-47.761128407467766,0.5317528670878149,-3.273172995468138,3091431344.2371106
2017-06-30,META,0.00017412175302070298,48.28577942491515,80.792955493927,166.3251248831059,-4.739213895251908,1.856777304928234,1.9794481848828314,2860001456.413963
2017-06-30,MSFT,0.00013819322155011237,43.546741491539485,95.19138116836548,225.23621188292776,-34.85344954619681,0.8283467727456041,-3.5169262936810637,2018427278.1844747
2017-06-30,GOOGL,0.0001558204903740261,34.699523804514385,66.63174004554749,159.32610335908367,-26.062623267988698,0.5817925220171433,-3.0606126182736446,1941358464.8198214
2017-06-30,GOOG,0.0001535547324059878,34.66692043741661,70.66053986549377,166.45432182922514,-25.133242098237588,0.5647844099716773,-3.8885434825768312,1880685978.0214484
2017-06-30,BAC,0.00013655844614926733,64.85944396875331,105.83760666847229,345.2160643574488,-133.54085102050416,0.33234115836415423,8.495080333361159,1878582999.6592176
2017-06-30,JPM,7.877365709480217e-05,77.2341473574586,69.12732734680176,153.02353838711468,-14.768883693511142,0.9092502373738157,1.2973808170272467,1319714687.8993642
2017-06-30,AMD,0.0015211564037664498,50.70025645289656,70.13500056266784,147.6129655778571,-7.342964452521429,0.48931837965731334,-6.677318363551063,1283019951.220807
2017-06-30,GE,8.795815719324541e-05,33.762324662839234,83.00896434783935,208.00599586198481,-41.98806716630611,1.5640895825598755,3.6458910415236323,1238405471.2698183
2017-06-30,C,0.00011413929351819572,76.06161647752975,186.2393111228943,983.0754153900281,-610.5967931442395,0.7667163401082824,-28.533789180250366,1172017864.1552317
2017-06-30,XOM,6.188205346908172e-05,42.588743252094744,72.14502439498901,158.13578071742268,-13.84573192744466,0.7016196611636281,3.4881464814566456,1127751136.749753
2017-06-30,MU,0.0006955515440762416,43.75136706623083,111.33107318878174,359.02298143377845,-136.360835056215,0.7958450848296753,14.795906655287709,1096961498.6213076
2017-06-30,WFC,9.575040893760539e-05,65.96359790404834,77.54394998550416,152.52283249942423,2.5650674715840864,0.6012509417009205,-2.5321368359924445,990980803.6561966
2017-06-30,NFLX,0.0003201552499072961,36.716095095082636,94.67935304641723,335.0301741893963,-145.6714680965618,2.730415675537212,-3.737708265627623,957975109.4365207
2017-06-30,AVGO,0.00025922310288694337,40.31982992406517,80.7151059627533,193.14960291965085,-31.71939099414425,0.44766640229681154,0.8195183525687293,924413207.3454423
2017-06-30,JNJ,3.453660736559787e-05,50.0018269664373,76.20882749557495,165.1537379535572,-12.736082962407309,0.8558146139905652,4.129744940796375,879969795.3158292
2017-06-30,BKNG,0.00011456257748423502,53.72515437204102,203.40981245040894,1007.4880025038121,-600.6683776029943,19.994435406082232,110.63794214800953,877261138.9903675
2017-06-30,WMT,9.218093378101012e-05,39.231558670888816,73.32878351211548,152.97863910973365,-6.321072085502706,0.28067335164596163,-5.1196842658146515,866794956.5244588
2017-06-30,V,5.343728047639957e-05,44.769064731596,96.46346220970153,220.3644417589348,-27.43751733953171,0.7541819436980366,-3.08632987427095,863007567.5488906
2017-06-30,ORCL,0.0002751007487443689,76.26227454608143,180.85498741865158,1210.0480817181879,-848.3381068808848,0.5158615015619913,-35.282187980015436,850316191.1792235
2017-06-30,COST,9.215865840886867e-05,30.877508086214135,91.47334971427918,237.24137779097362,-54.294678362415254,1.912463341261014,6.548384858455439,834800624.47052
2017-06-30,DIS,7.38383760837956e-05,51.211420349004285,58.73814573287964,129.36693756675209,-11.890646100992818,0.9120820131229496,4.489612600128067,808633317.833467
2017-06-30,INTC,9.005652064815655e-05,31.406060629062182,92.07598547935486,216.32217547160838,-32.170204512898664,0.35242784438763275,-1.8270914157592903,795888386.3196633
2017-06-30,T,4.16313197326204e-05,38.08939254764272,87.6598485827446,192.9265399776736,-17.606842812184397,0.193730904057099,-5.04146084885914,764020981.6698627
2017-06-30,CMCSA,0.00012853588801522325,35.82781477648305,88.09061679840087,225.62486691305088,-49.443633316249134,0.49718985315958264,2.2109067269748373,763300121.1043271
2017-06-30,GS,0.0001255922132703905,52.488489148317825,73.83523964881897,183.5493564234656,-35.87887712582766,3.1126037631573142,11.80441835328787,745409176.4185125
2017-06-30,GILD,0.000167029069758225,70.62869587342578,83.50096430778504,206.8553209464925,-39.853392330922404,0.7484646046174749,-1.1372280428988604,732645758.1089367
2017-06-30,HD,5.545043047004473e-05,46.02833963967494,79.91421146392823,187.7907546358854,-27.962331708028955,1.293771517646846,4.085431482436164,705666160.1147045
2017-06-30,PFE,6.302778582459578e-05,61.92694640446623,60.628153228759764,151.71983148469658,-30.46352502717705,0.2698056822644395,-4.091947652100274,699295138.371738
2017-06-30,CSCO,8.611051150300097e-05,41.8242475626161,76.56372513771058,171.47177753718842,-18.344327261767262,0.32554294790890365,-1.0799050591189312,692873633.4312005
2017-06-30,AMGN,0.0001252216418826318,67.31308570321629,70.8130000591278,154.92804433940233,-13.302044221146716,1.8057446884329522,3.852831473945995,688327804.987474
2017-06-30,NKE,0.0001298907018110027,76.55888064195267,91.71485300064087,334.07259472746176,-150.64288872618,0.6377467859450279,-7.510197395151282,673588610.195316
2017-06-30,VZ,6.10560488820854e-05,35.18229478170565,101.63649959564209,222.5929650076881,-19.319965816403908,0.4117869542094686,-8.585545698477706,636866502.921798
2017-06-30,MRK,5.753942065529045e-05,45.053492871568096,100.83788080215454,234.12076521056673,-32.44500360625766,0.5275407144996908,-7.294614157373954,631898026.1544377
2017-06-30,CVX,7.810752008664575e-05,44.08801720775194,66.47345857620239,148.01706330151274,-15.070146149107941,1.0303001659066033,4.489339411187341,607276744.2095323
2017-06-30,IBM,5.0843543593729885e-05,49.798781881998316,83.42948489189148,207.9981427989161,-41.13917301513314,1.1228759404071216,7.155242187209001,587356786.5485181
2017-06-30,PG,3.0450834540575966e-05,38.43096032062697,66.79665331840515,152.91313927563385,-19.31983263882357,0.5108624016143761,0.6451129673379334,578657713.1630638
2017-06-30,REGN,0.00047365098484405976,51.281588109019324,105.94988632202148,300.45338738283044,-88.55361473878745,9.716212006185119,26.126539118222333,575872837.6077825
2017-06-30,BRK-B,3.242574224177045e-05,56.21468335268604,218.5600625038147,1026.658517457538,-589.5383924499087,1.0401862288077817,-21.041031655549787,573848407.5168957
2017-06-30,BA,7.576773114409916e-05,62.409127015345824,107.04460673332214,345.0047990583151,-130.91558559167083,1.7881670321590013,24.288246573254526,572276927.8547114
2017-06-30,CVS,0.00015998247543124575,59.622193456563615,63.25395841598511,143.6410225022428,-17.133105670272585,0.9183759577585555,1.021117290663275,546995585.9949285
2017-06-30,UNH,8.701608180321468e-05,64.45590230562573,86.90579562187195,215.236878737658,-41.42528749391413,1.7854956668681594,17.02880731007959,543104351.6015487
2017-06-30,CHTR,0.0002370109045750509,53.19427023650038,77.40936651229859,214.41533680006134,-59.59660377546416,5.76371714252459,18.232071028245088,538798064.4371727
2017-06-30,KR,0.0006451646570043582,28.408270121194036,61.34853277206421,135.66051350552402,-12.963447961395595,0.6124620193159503,-2.2408256877711983,538024669.9302673
2017-06-30,SLB,0.00013400190357215811,36.0685028211367,104.90785460472107,307.45102875242355,-97.63531954298143,1.020419101306538,-1.502436305585721,537597262.3826808
2017-06-30,QCOM,0.00010635897626689201,34.87707797075231,84.22138586044312,176.75829501022076,-8.315523289334521,0.683848033207618,-3.346825188328433,505799649.0758202
2017-06-30,WBA,0.00022163151046045168,43.58172633757573,104.82449932098389,223.35640109211135,-13.70740245014359,0.9747219539618535,1.3809194269841365,505447107.8350414
2017-07-31,AMZN,0.00012442384949137684,42.44647548354592,77.32619972229006,173.36030350728262,-18.70790406270251,0.8809473967685048,2.769083607230688,3986329728.4885406
2017-07-31,META,0.00013631957916105262,69.83575907220242,82.60078053474426,172.6004838036984,-7.398922734209876,2.748317322942725,2.8434794651071797,3419077387.1863556
2017-07-31,AAPL,0.00010338023384875734,49.08855563481025,67.26865940093994,138.53184311878584,-3.9945243169059665,0.565274818856109,-1.7549008785467288,3129050101.480255
2017-07-31,NVDA,0.0004251083087231459,55.170541724088814,101.6682632446289,353.34046112773416,-150.00393463847638,0.1408863259769906,-8.89444787032063,3083960348.7243176
2017-07-31,TSLA,0.0005355461331489379,42.364097423626596,76.70805859565735,203.62363727069345,-50.20752007937877,0.8215462458595066,-3.81013329785622,2959181128.557873
2017-07-31,GOOGL,0.00010643766666694067,40.65113516271593,68.34310331344605,160.4913727653915,-23.805166138499402,0.8315542555432062,-3.096717914458001,2019500951.7532349
2017-07-31,GOOG,9.89239542572232e-05,43.202159707758746,72.0168532371521,166.3452232562369,-22.31151678193268,0.8085753091907815,-3.944744947094396,1731437546.4946747
2017-07-31,MSFT,8.496088760902105e-05,55.18992277569091,96.87005767822265,230.4491416537773,-36.709026297332,1.1149125027939086,-3.028360388187431,1700123245.0393677
2017-07-31,BAC,9.85547896057791e-05,51.78236140956362,108.02768836021423,339.83671722958843,-123.78134050915997,0.4558825747974531,9.388519843271386,1683479021.1317062
2017-07-31,NFLX,0.00030008342803923555,64.5842426813796,96.96083555221557,332.66831538461105,-138.7466442801799,4.472870326342404,-1.4056208274082191,1610239898.2006073
2017-07-31,JPM,6.318980841430455e-05,56.64334718705052,69.4829490661621,154.93659901053684,-15.970700878212625,1.2813350429086667,1.315462467168142,1252626609.0144348
2017-07-31,C,8.259653737480487e-05,66.46985072195474,195.3833902359009,1060.038800056784,-669.2720195849822,1.0413662706441986,-30.616343608026515,1188859964.7986603
2017-07-31,AMD,0.0009337509041627667,51.05016826314878,73.86075019836426,158.97859184227082,-11.2570914455423,0.6845755355363986,-7.1686248348353665,1184105774.9471045
2017-07-31,GE,0.00010183727089099527,34.21668011860538,84.04360313415528,205.5641600426868,-37.476953774376256,2.139394986465341,2.9741375083059918,1066382434.2455437
2017-07-31,T,7.227197616501036e-05,64.82682359416387,89.11681025028228,195.58826494050453,-17.35464443993996,0.32424899838479393,-4.784972276112171,1059721082.630098
2017-07-31,WFC,6.53244208012674e-05,45.51810613044566,78.33343172073364,154.6991906111163,1.9676728303509776,0.8363230094876674,-2.6080383421745736,887481967.3546219
2017-07-31,MU,0.00035249255259498744,32.570800785122714,111.3260775566101,353.0815497188298,-130.42939460560964,1.0337989265331418,13.952182447531268,857485550.9117985
2017-07-31,BA,7.355528775084073e-05,93.64810815592782,109.29113831520081,339.52719064657765,-120.94491401617603,2.690096628683385,25.827915217554374,833239614.2957306
2017-07-31,XOM,4.804383693961159e-05,44.14962071829437,70.76762590408325,153.66598959547926,-12.130737787312768,0.9151909711183966,3.46795213146671,810080120.6176376
2017-07-31,CMG,0.00041155619757605566,24.13230329197279,92.99239146709442,254.30088998697124,-68.3161070527824,0.19597886104576784,-3.3968165997588997,773920305.9118986
2017-07-31,HD,7.537623029710069e-05,46.76976835831211,78.62021646499633,183.1171023956303,-25.876669465637633,1.9455709236196987,3.7272070837219404,765729924.539032
2017-07-31,V,5.1179991626134076e-05,62.820157989899485,95.10527729988098,208.57655837340076,-18.36600377363881,1.127974299694074,-1.8631172254102317,763763487.7708054
2017-07-31,INTC,8.491194517266825e-05,62.888779692471225,93.5165518283844,218.84097060199718,-31.807866945228398,0.5125985465454304,-1.3923213223045483,760409144.654808
2017-07-31,BKNG,7.843924141056016e-05,74.5136802295874,214.25219144821168,1081.3777661870972,-652.8733832906738,27.933962946876914,120.84639839840727,734131612.6531982
2017-07-31,VZ,8.925997070553962e-05,75.82762677191752,101.02450065612793,213.0836871916673,-11.034685879411441,0.5917231008439707,-8.31663348504135,731781967.4148941
2017-07-31,JNJ,5.701452827381459e-05,50.32231955845961,76.81894817352295,167.74849161167663,-14.110595264630717,1.4497419098031987,4.129369638602166,717312123.5171509
2017-07-31,COST,5.452031904460016e-05,55.31245252492836,94.91364467144012,260.65934797629154,-70.8320586334113,2.4706352085960512,6.234554756118378,714721986.5190125
2017-07-31,GS,0.00011034883264728201,54.372040287105214,74.8481032371521,184.16987196164555,-34.47366548734135,4.109371555359573,11.948728071867578,708680948.3197784
2017-07-31,CMCSA,0.0001029668707404651,62.28693895336577,92.0926215171814,250.51697985662554,-66.33173682226276,0.6467294395438048,1.8587225503519385,705521331.9634247
2017-07-31,IBM,5.0437306740646967e-05,27.20861942647879,83.36455216407776,207.60031942706746,-40.87121509891195,1.646887007076834,6.3892667241535275,697201796.83601
2017-07-31,SBUX,0.0001077841912722755,27.073683898391252,98.135129737854,304.15218746084315,-107.88192798513514,0.793282206669464,-3.8465001938888568,628981899.5029259
2017-07-31,DIS,4.912348722708281e-05,68.13589000000485,59.46524443626404,131.84273998687038,-12.912251114342318,1.3886404981092928,4.615341132971825,607956526.9115448
2017-07-31,MO,0.000981279463359366,21.078092446022055,108.85884799957276,244.75030018302706,-27.032604183881546,0.8629523294948711,-6.639525436313418,602249112.0395279
2017-07-31,ADP,0.0004186733238609325,82.01921741018809,80.9693639755249,156.95086505766534,4.987862893384445,1.6423470406265834,3.1426467247320025,584054947.6661301
2017-07-31,PYPL,0.00024962924056807384,59.67888277264944,86.26336545944214,177.33709803815094,-4.810367119266658,1.2499099960960385,-2.138633674172814,576684868.031807
2017-07-31,GILD,9.918016368176193e-05,80.05153877744101,84.86160292625428,204.34119910106827,-34.61799324855971,1.2130018685683057,-1.0853380786008877,566200636.342392
2017-07-31,ORCL,4.290266676650586e-05,52.29245145263235,191.28916954994202,1306.9166877687298,-924.3383486688458,0.7263827487822422,-38.324008450295096,553959615.1042175
2017-07-31,CHTR,0.00018854077060881754,83.7413320350154,80.88512153625489,239.18781055864434,-77.41756748613456,7.10375668761788,21.634178037276907,553659977.0889282
2017-07-31,CVX,7.602592632251163e-05,70.12200008649755,67.84870808124542,151.10187969496096,-15.404463532470118,1.3633564705629977,4.826072988088297,552198118.5829926
2017-07-31,WMT,5.8089062661483186e-05,70.9600278620812,73.94759864807129,154.4831452532839,-6.587947957141324,0.35883195618041286,-4.865310181347983,547244513.7788486
2017-07-31,CSCO,6.340561816289366e-05,46.79711547944444,77.6617696762085,174.2435410745713,-18.920001722154325,0.4251842728146887,-1.0049902964308988,541028121.4843082
2017-07-31,PG,4.3004945853178844e-05,68.221998394601,67.18392338752747,148.08152468196255,-13.713677906907591,0.7900702246773337,0.9232941045526424,540247611.3914108
2017-07-31,MCD,5.821924976720616e-05,52.01646329763631,91.88730072975159,216.16161779494277,-32.3870163354396,1.699972269909706,3.9287918203827363,538847415.4059601
2017-07-31,ORLY,0.0005972105633737591,56.17629641598556,200.2011697292328,1313.251386496914,-912.8490470384484,6.80261050405269,-25.365189418495415,535907489.057312
2017-07-31,PM,0.00023860159711136829,41.00346447200997,76.01788854598999,166.81182075016648,-14.776043658186495,1.5539970119075173,6.828478080658975,529937492.3145294
2017-07-31,UNH,5.435462825176536e-05,64.7673438277516,86.04327740669251,203.87608264937495,-31.789527835989915,2.246499330737204,15.77773420443459,527520377.3831177
2017-07-31,MRK,6.326519885353617e-05,54.58257131139731,102.31855792999268,239.1559697320908,-34.518853872105424,0.7337768583732523,-7.150079245858084,527474314.2457956
2017-07-31,AVGO,0.0001243820011318558,49.20676648835497,83.14513764381408,198.51923321100048,-32.22895792337232,0.5319586288250958,0.6649955022704663,522508834.9012375
2017-07-31,PFE,4.5874443548084026e-05,48.07677347212381,60.755923414230345,146.64781753038986,-25.13597070192916,0.36212770187694865,-4.262958132420923,508619701.8941757
2017-07-31,AMGN,9.002718459546685e-05,52.00568986377641,74.39024963378907,165.1638042382819,-16.38330497070376,2.613118552310004,3.4069474338161925,489737256.85813904
2017-08-31,AAPL,8.547213243788902e-05,67.01331404421411,67.13412628173828,137.5930483786159,-3.3247958151393533,0.6872918758761051,-1.3806289965077754,4562601961.811431
2017-08-31,AMZN,8.146333038587642e-05,52.76218831836004,77.79325060844421,176.41045555858827,-20.823954341699846,0.8843182053394569,3.085421447342947,3267812286.3407965
2017-08-31,NVDA,0.0002545773196825635,58.042155392925295,102.56250972747803,366.1036892079184,-160.9786697529624,0.1344290265449602,-9.119576457585172,2642404397.5667124
2017-08-31,META,7.291445382277768e-05,62.49466615477946,82.26590003967286,172.8071666415338,-8.275366562188083,2.722095500931079,2.7521157729523327,2232609164.070328
2017-08-31,TSLA,0.00028257460050032363,55.35119753956967,77.89151697158813,202.54129727599806,-46.7582633328218,0.772336386193598,-4.221193786986403,2076096724.9952815
2017-08-31,BAC,0.00010513480245833398,48.31096343317812,107.33530387878417,334.5502105857945,-119.87960282822618,0.4367903391464968,9.056980794889247,1421924800.5934675
2017-08-31,MSFT,6.36712456054509e-05,64.92941231868113,95.58981189727783,227.65596360014882,-36.47633980559317,1.0043014952971632,-2.3456306764530774,1405750011.736729
2017-08-31,GOOGL,5.266521155155959e-05,56.44111562911504,68.2858017206192,160.33831975590866,-23.766716314670248,0.7140784511867777,-2.978550631795292,1339174174.737018
2017-08-31,GOOG,5.0686546367776775e-05,57.002821955529335,71.86670153141021,165.99561731902065,-22.262214256200238,0.6892022636700758,-3.7516999772916932,1120907156.5823762
2017-08-31,BKNG,8.076525646291742e-05,46.053096282918744,205.40072803497316,999.0058056681341,-588.2043495981877,31.103117915423667,110.29982046508385,1044054913.6002251
2017-08-31,NFLX,0.0002187998350824533,56.96106290289148,96.81596593856811,343.94092386199526,-150.30899198485906,4.664509488224978,-2.2393688706299293,1023180333.9139192
2017-08-31,C,7.162515103302908e-05,55.11869869997137,187.62187814712524,978.0734816469147,-602.8297253526642,1.0480229721274135,-28.628075722270758,1019900940.4720803
2017-08-31,JPM,4.831868148189099e-05,44.682130861606105,70.08376865386963,155.45100639151215,-15.2834690837729,1.1941940701733187,1.0629827329982855,1013909100.8307747
2017-08-31,WFC,7.722471730673662e-05,32.2112663136394,78.93697853088379,161.33386773697447,-3.459910675206899,0.776546305565647,-2.7895650214588272,898796154.8890487
2017-08-31,DIS,5.812707381722925e-05,39.455893057849664,58.81406383514404,127.07502655773925,-9.44689888745117,1.4759145305083152,4.193120652769944,885830109.3387438
2017-08-31,BA,7.45592285090755e-05,63.132840403858516,108.5923038482666,334.21936691135363,-117.03475921482041,3.7439020103993443,25.193143844216873,872788097.0649388
2017-08-31,GILD,0.00012225281577381197,84.06360596864985,84.27512643337249,203.8027923770337,-35.25253951028874,1.1698323354234796,-0.5339370452487398,782438236.1550704
2017-08-31,INTC,6.696518487097861e-05,48.01489358489174,94.20127034187317,227.1783194418627,-38.77577875811636,0.5054265601148987,-1.3693024577224175,771610997.087661
2017-08-31,XOM,2.6470478467189523e-05,32.799619031985785,71.61140508651734,159.50500941777318,-16.282199244738493,0.8181326286240741,3.4580968953949425,760548608.584462
2017-08-31,HD,8.602094942162155e-05,47.667186807313946,77.8226424217224,180.54654024775132,-24.90125540430651,2.16517253173389,3.6198441803859804,750785320.0294826
2017-08-31,GE,5.567898536291154e-05,37.330087652185725,83.02362635135651,204.56680035526574,-38.51954765255272,1.7083251519999427,3.039490850184499,747090378.4851005
2017-08-31,WMT,7.148923534796054e-05,42.14049464999756,74.43664541244507,160.78172245786055,-11.908431632970391,0.350782096242592,-5.139280329674752,706994692.8277886
2017-08-31,MU,0.0003086542875060214,62.75972559960892,111.05431337356568,362.8990133139478,-140.7903865668165,0.9956935695162052,15.542583387738578,698905899.054403
2017-08-31,CSCO,8.1019653448328e-05,58.827414074602544,77.0164611339569,171.60872516745798,-17.575802899544172,0.4339181195391972,-0.27074407767960906,691273296.6054916
2017-08-31,ADP,0.00016143690669340326,49.72804812114112,81.70975589752197,156.97358771823696,6.445924076806989,2.6673809272253703,2.2549543842572026,677944966.4184239
2017-08-31,V,3.8035973562889564e-05,62.58294208674286,94.72619009017944,201.5194287121761,-12.067048531817221,1.144857690848807,-1.4024341330721946,675429990.8442621
2017-08-31,T,4.8141184817711406e-05,43.620859470862804,88.27705335617065,194.4330131152675,-17.878906402926205,0.3830095183942406,-5.0247269053801125,675087789.8483158
2017-08-31,AVGO,0.00018346003833685602,53.564028674605325,83.70630359649658,199.71260344957784,-32.29999625658469,0.5300389208695205,0.4952093009736642,661003312.1841265
2017-08-31,AMD,0.00045913312969169886,53.636070814772445,74.01675066947936,161.42620707553868,-13.392705736579941,0.5931609170049883,-7.132430647839506,658353390.375241
